Water_Body_Type,State_Name,Year,Temperature,DO,pH,Conductivity,BOD,Nitrate_Nitrite,Fecal_Coliform,Total_Coliform,Conductivity_log,BOD_log,Nitrate_Nitrite_log,Total_Coliform_log,Fecal_Coliform_log,DO_sqrt
LAKE,KERALA,2020,28.0,6.35,7.1,765.5,2.45,0.125,201.0,351.0,6.641834698311869,1.2383742310432684,0.11778303565638346,5.863631175598097,5.308267697401205,2.5199206336708304
LAKE,KERALA,2020,27.0,7.3,7.1,56.0,0.75,0.034999999999999996,90.0,330.0,4.04305126783455,0.5596157879354227,0.034401426717332394,5.802118375377063,4.51085950651685,2.701851217221259
LAKE,KERALA,2020,25.5,7.35,7.25,109.5,0.65,0.74,301.0,461.0,4.705015520957808,0.5007752879124893,0.5538851132264376,6.135564891081739,5.71042701737487,2.711088342345192
LAKE,KERALA,2020,26.5,7.95,6.85,35.5,1.1,0.5,1120.0,3529.0,3.597312260588446,0.7419373447293773,0.4054651081081644,8.169053149927343,7.02197642307216,2.819574435974337
LAKE,KERALA,2020,27.0,7.8,7.050000000000001,28.5,0.9500000000000001,0.065,75.0,173.5,3.3843902633457743,0.6678293725756554,0.06297479916138844,5.161924741642482,4.330733340286331,2.792848008753788
LAKE,KERALA,2020,27.5,4.3500000000000005,6.6,157.0,7.3,0.025,250.0,900.0,5.062595033026967,2.1162555148025524,0.0246926125903715,6.803505257608338,5.5254529391317835,2.0856653614614213
POND,KERALA,2020,27.5,2.8000000000000003,7.5,313.5,15.0,0.025,700.0,2250.0,5.750984076140496,2.772588722239781,0.0246926125903715,7.719129840906732,6.55250788703459,1.6733200530681511
POND,KERALA,2020,26.0,6.85,7.3,62.0,0.6000000000000001,0.195,475.5,627.0,4.143134726391533,0.47000362924573563,0.178146185383474,6.4425401664681985,6.166467723094256,2.6172504656604803
LAKE,"MADHYA 
PRADESH",2020,25.0,8.35,8.05,538.0,1.7,2.365,181.0,11020.0,6.289715570908998,0.9932517730102833,1.213427963096691,9.307557822691543,5.204006687076795,2.8896366553599777
LAKE,"MADHYA 
PRADESH",2020,25.0,6.8,7.75,624.0,10.95,3.8800000000000003,11019.5,800460.0,6.437751649736401,2.4807312783775197,1.585145219865056,13.59294309068179,9.307512453728442,2.6076809620810595
LAKE,"MADHYA 
PRADESH",2020,29.5,7.15,7.8,715.5,6.5,2.4000000000000004,5.0,44.5,6.574378247268227,2.0149030205422647,1.2237754316221159,3.817712325956905,1.791759469228055,2.6739483914241875
LAKE,"MADHYA 
PRADESH",2020,20.5,7.7,7.7,321.0,1.3,0.775,2.0,28.5,5.7745515455444085,0.832909122935104,0.5738004229273792,3.3843902633457743,1.0986122886681098,2.7748873851023217
LAKE,"MADHYA 
PRADESH",2020,23.0,6.75,7.9,524.0,2.35,0.76,4.5,71.0,6.263398262591624,1.208960345836975,0.5653138090500605,4.276666119016055,1.7047480922384253,2.598076211353316
LAKE,"MADHYA 
PRADESH",2020,22.5,7.3999999999999995,7.75,554.5,1.25,1.105,1.0,75.5,6.319868609079685,0.8109302162163288,0.7443154671343447,4.33729074083249,0.6931471805599453,2.7202941017470885
LAKE,"MADHYA 
PRADESH",2020,22.0,7.05,8.1,726.5,1.25,1.19,1.0,99.5,6.589613999045648,0.8109302162163288,0.7839015438284094,4.61015772749913,0.6931471805599453,2.6551836094703507
LAKE,"MADHYA 
PRADESH",2020,20.5,7.6,7.85,461.0,1.2,0.845,1.0,76.5,6.135564891081739,0.7884573603642702,0.6124792774924905,4.350277936359301,0.6931471805599453,2.756809750418044
LAKE,"MADHYA 
PRADESH",2020,21.5,6.9,7.75,378.5,1.1,0.9950000000000001,1.5,51.0,5.938854596835685,0.7419373447293773,0.6906440503418269,3.9512437185814275,0.9162907318741551,2.6267851073127395
LAKE,"MADHYA 
PRADESH",2020,25.0,7.45,7.6,295.5,1.35,0.42500000000000004,10.0,40.5,5.69204721843778,0.8544153281560676,0.3541718137206139,3.7256934272366524,2.3978952727983707,2.7294688127912363
LAKE,"MADHYA 
PRADESH",2020,25.0,8.100000000000001,7.800000000000001,589.5,10.6,8.48,17505.0,800270.0,6.380969635637417,2.451005098112319,2.2491843162669305,13.592705699287237,9.770298958292383,2.8460498941515415
LAKE,"MADHYA 
PRADESH",2020,25.5,9.15,8.15,497.5,1.05,2.4850000000000003,801.0,14017.0,6.211603589401893,0.7178397931503169,1.2484680442124874,9.54809749706027,6.687108607866515,3.024896692450835
LAKE,"MADHYA 
PRADESH",2020,25.5,9.600000000000001,7.949999999999999,532.5,2.55,2.385,1201.0,21523.5,6.279459070741808,1.2669476034873244,1.2193539063642382,9.976947100222421,7.091742115095153,3.0983866769659336
LAKE,"MADHYA 
PRADESH",2020,25.0,9.05,8.05,551.0,2.4,4.38,8501.0,46023.0,6.313548046277095,1.2237754316221157,1.682688374173693,10.73691827854313,9.048056708918736,3.0083217912982647
LAKE,"MADHYA 
PRADESH",2020,26.0,6.55,7.7,534.5,1.4000000000000001,2.26,43.0,8510.5,6.283200889887803,0.8754687373539,1.1817271953786161,9.049173469254626,3.784189633918261,2.5592967784139455
LAKE,"MADHYA 
PRADESH",2020,29.0,8.8,8.0,374.5,1.95,0.735,2.0,45.5,5.928258471204189,1.0818051703517284,0.5510074133988225,3.8394523125933104,1.0986122886681098,2.9664793948382653
LAKE,"MADHYA 
PRADESH",2020,19.0,7.4,7.550000000000001,438.0,1.5,1.05,2.5,38.0,6.0844994130751715,0.9162907318741551,0.7178397931503169,3.6635616461296463,1.252762968495368,2.7202941017470885
LAKE,"MADHYA 
PRADESH",2020,22.5,7.3,7.75,464.5,1.35,1.275,1.0,47.5,6.143112096717122,0.8544153281560676,0.8219800524029137,3.8815637979434374,0.6931471805599453,2.701851217221259
LAKE,"MADHYA 
PRADESH",2020,20.0,7.0,7.699999999999999,511.0,3.3,1.175,36.0,808.5,6.238324625039508,1.4586150226995167,0.7770286645406475,6.69641677311769,3.6109179126442243,2.6457513110645907
LAKE,"MADHYA 
PRADESH",2020,20.0,6.65,7.35,545.5,5.15,0.8600000000000001,86.0,805.5,6.3035343076165935,1.8164520818184267,0.62057648772511,6.692703897565264,4.465908118654584,2.5787593916455256
LAKE,"MADHYA 
PRADESH",2020,25.0,7.15,7.449999999999999,231.0,1.3,0.09000000000000001,2.0,14.5,5.44673737166631,0.832909122935104,0.08617769624105234,2.740840023925201,1.0986122886681098,2.6739483914241875
POND,"MADHYA 
PRADESH",2020,23.0,7.1,7.6,421.5,2.6,1.0,19.0,89.5,6.046189446797229,1.2809338454620642,0.6931471805599453,4.505349850705881,2.995732273553991,2.6645825188948455
POND,"MADHYA 
PRADESH",2020,25.0,7.4,7.699999999999999,516.0,1.8,0.6499999999999999,2.0,44.5,6.248042874508429,1.0296194171811581,0.5007752879124892,3.817712325956905,1.0986122886681098,2.7202941017470885
POND,"MADHYA 
PRADESH",2020,20.0,6.9,7.6,433.5,2.8,1.06,60.5,278.5,6.074195944705447,1.33500106673234,0.7227059828014898,5.633002292595154,4.119037174812473,2.6267851073127395
POND,"MADHYA 
PRADESH",2020,21.0,6.3,7.5,583.5,3.05,1.6600000000000001,111.0,810.0,6.3707567809121235,1.3987168811184478,0.9783261227936078,6.698268054115413,4.718498871295094,2.5099800796022267
POND,"MADHYA 
PRADESH",2020,22.5,6.85,7.6499999999999995,373.5,2.5500000000000003,0.805,14.5,273.5,5.925591802957274,1.2669476034873246,0.5905605917848442,5.614951260949585,2.740840023925201,2.6172504656604803
POND,"MADHYA 
PRADESH",2020,20.5,7.65,8.0,500.0,1.35,1.425,1.0,94.0,6.2166061010848646,0.8544153281560676,0.8858315243894466,4.553876891600541,0.6931471805599453,2.7658633371878665
POND,"MADHYA 
PRADESH",2020,25.5,7.05,7.65,407.0,1.2999999999999998,0.495,10.0,37.5,6.0112671744041615,0.8329091229351039,0.40212620684264977,3.6506582412937387,2.3978952727983707,2.6551836094703507
POND,"MADHYA 
PRADESH",2020,20.5,6.6,7.949999999999999,504.5,2.5500000000000003,0.6100000000000001,141.0,812.5,6.225548038460526,1.2669476034873246,0.4762341789963717,6.7013459266590925,4.955827057601261,2.569046515733026
POND,"MADHYA 
PRADESH",2020,21.5,7.1,7.65,2965.0,2.45,0.89,6.5,463.5,7.994969522697877,1.2383742310432684,0.636576829071551,6.140961558253893,2.0149030205422647,2.6645825188948455
POND,"MADHYA 
PRADESH",2020,22.5,6.9,8.2,413.5,1.1,1.385,1.0,47.0,6.02707297457535,0.7419373447293773,0.8691991243403046,3.871201010907891,0.6931471805599453,2.6267851073127395
POND,"MADHYA 
PRADESH",2020,21.5,7.4,7.6,358.0,1.05,0.9950000000000001,1.0,39.5,5.883322388488279,0.7178397931503169,0.6906440503418269,3.7013019741124933,0.6931471805599453,2.7202941017470885
TANK,"MADHYA 
PRADESH",2020,21.0,7.6,7.6,276.5,1.35,0.655,2.0,29.5,5.625820933186489,0.8544153281560676,0.5038010088290262,3.417726683613366,1.0986122886681098,2.756809750418044
LAKE,MEGHALAYA,2020,20.0,6.25,7.55,88.5,5.4,1.615,565.0,1260.0,4.4942386252808095,1.8562979903656263,0.9612640975168862,7.13966033596492,6.338594078203183,2.5
LAKE,MEGHALAYA,2020,20.5,7.5,7.5,137.5,3.6500000000000004,0.64,127.0,590.0,4.930870325627393,1.536867219599265,0.49469624183610705,6.3818160174060985,4.852030263919617,2.7386127875258306
LAKE,MEGHALAYA,2020,14.0,6.9,7.0,212.5,3.5999999999999996,0.585,214.5,647.0,5.363636832668679,1.5260563034950492,0.46058440732924394,6.473890696352274,5.372960909543803,2.6267851073127395
LAKE,MEGHALAYA,2020,21.5,5.4,7.6000000000000005,94.0,6.4,1.62,560.0,1245.0,4.553876891600541,2.0014800002101243,0.9631743177730056,7.1276936993473985,6.329720905522696,2.32379000772445
LAKE,MEGHALAYA,2020,22.0,6.35,7.65,88.5,5.75,1.465,370.0,940.0,4.4942386252808095,1.9095425048844386,0.9021918074946534,6.846943139585379,5.916202062607435,2.5199206336708304
LAKE,MEGHALAYA,2020,20.0,6.199999999999999,7.300000000000001,87.0,5.550000000000001,1.755,470.0,915.0,4.477336814478207,1.8794650496471608,1.0134174426048779,6.82001636467413,6.154858094016418,2.4899799195977463
LAKE,MEGHALAYA,2020,24.5,7.15,7.1,67.0,1.9000000000000001,0.395,70.5,325.0,4.219507705176107,1.0647107369924285,0.33289441527332897,5.786897381366708,4.269697449699962,2.6739483914241875
LAKE,ODISHA,2020,28.5,6.449999999999999,7.65,990.0,1.55,0.9400000000000001,1185.0,2945.0,6.898714534329988,0.9360933591703349,0.6626879730752369,7.988203597022576,7.078341579557671,2.539685019840059
LAKE,ODISHA,2020,21.0,6.35,8.25,959.5,5.2,0.95,1715.0,8615.0,6.867453982208612,1.824549292051046,0.6678293725756554,9.061376218836225,7.447751280047908,2.5199206336708304
LAKE,ODISHA,2020,28.0,6.2,7.5,173.5,1.35,2.34,605.0,1860.0,5.161924741642482,0.8544153281560676,1.205970806988609,7.528869256642251,6.406879986069314,2.4899799195977463
LAKE,ODISHA,2020,26.5,6.199999999999999,7.4,160.5,1.45,0.8200000000000001,1110.0,1805.0,5.084505142662711,0.8960880245566356,0.598836501088704,7.498869733976931,7.01301578963963,2.4899799195977463
LAKE,ODISHA,2020,27.5,7.0,7.45,154.5,1.5,0.545,672.5,1835.0,5.0466457316192885,0.9162907318741551,0.4350239103497088,7.515344571180436,6.512487995850418,2.6457513110645907
POND,ODISHA,2020,24.5,8.0,7.6,353.0,2.1,0.845,11010.0,80245.0,5.869296913133774,1.1314021114911006,0.6124792774924905,11.292852195513237,9.306650052113591,2.8284271247461903
POND,ODISHA,2020,27.5,8.45,8.3,921.0,4.3,1.02,7001.0,11010.0,6.826545223556594,1.667706820558076,0.7030975114131134,9.306650052113591,8.85395110151461,2.9068883707497264
POND,ODISHA,2020,27.5,9.9,8.25,624.0,6.25,4.57,851.0,2468.0,6.437751649736401,1.9810014688665833,1.7173950539391927,7.81156848934518,6.747586526829315,3.146426544510455
POND,ODISHA,2020,26.0,7.0,7.95,773.0,5.1,7.295,3951.0,12039.0,6.651571873589727,1.8082887711792655,2.1156529236424078,9.395989718862811,8.281977058867758,2.6457513110645907
POND,ODISHA,2020,27.0,10.35,8.4,789.5,6.1499999999999995,3.4499999999999997,5501.0,11001.0,6.672665656649527,1.967112356705916,1.4929040961781488,9.305832353435404,8.61286694148452,3.2171415884290826
POND,ODISHA,2020,24.0,7.9,7.85,403.5,5.85,2.24,3951.0,12022.5,6.002651736498547,1.9242486522741338,1.1755733298042381,9.394618347068526,8.281977058867758,2.8106938645110393
POND,ODISHA,2020,24.0,6.9,7.6499999999999995,272.5,1.8,1.16,1760.0,4345.0,5.611301621862036,1.0296194171811581,0.7701082216960736,8.377011160816375,7.473637108496206,2.6267851073127395
POND,ODISHA,2020,24.0,6.449999999999999,7.65,663.0,5.2,1.41,4060.0,6895.0,6.498282149476434,1.824549292051046,0.8796267475025635,8.83869681234353,8.309184527686298,2.539685019840059
LAKE,PUDUCHERRY,2020,29.5,5.9,7.35,543.5,1.4,0.48500000000000004,806.5,811.5,6.299867942373015,0.8754687373538999,0.3954147722546629,6.700115914203892,6.6939430550968115,2.4289915602982237
LAKE,PUDUCHERRY,2020,28.0,5.5,7.050000000000001,309.5,1.25,0.72,920.0,1600.0,5.738183901373533,0.8109302162163288,0.5423242908253617,7.3783837129967145,6.825460036255307,2.345207879911715
LAKE,PUDUCHERRY,2020,22.5,6.8,8.0,880.0,6.25,0.425,1951.0,6300.0,6.78105762593618,1.9810014688665833,0.35417181372061385,8.748463629942055,7.5766097669730375,2.6076809620810595
LAKE,PUNJAB,2020,21.5,7.65,7.75,243.5,1.4500000000000002,0.85,360.0,1200.0,5.499215308914927,0.8960880245566357,0.6151856390902334,7.0909098220799835,5.8888779583328805,2.7658633371878665
LAKE,PUNJAB,2020,22.5,7.95,7.85,257.0,1.5,0.75,530.0,1850.0,5.552959584921617,0.9162907318741551,0.5596157879354227,7.523481312573497,6.274762021241939,2.819574435974337
LAKE,PUNJAB,2020,20.0,4.45,7.95,192.0,0.6000000000000001,0.35,28.5,77.5,5.262690188904886,0.47000362924573563,0.3001045924503381,4.363098624788363,3.3843902633457743,2.1095023109728985
LAKE,RAJASTHAN,2020,24.5,7.75,8.4,540.0,1.9500000000000002,1.92,48.0,89.0,6.293419278846481,1.0818051703517284,1.0715836162801904,4.499809670330265,3.8918202981106265,2.7838821814150108
LAKE,RAJASTHAN,2020,23.0,5.949999999999999,8.2,1155.0,2.5,2.375,107.0,180.0,7.052721049232323,1.252762968495368,1.2163953243244932,5.198497031265826,4.68213122712422,2.4392621835300936
LAKE,RAJASTHAN,2020,26.0,3.5,8.3,375.0,3.4,3.135,44.5,119.0,5.929589143389895,1.4816045409242156,1.4194873284756546,4.787491742782046,3.817712325956905,1.8708286933869707
LAKE,RAJASTHAN,2020,25.0,7.9,8.55,1065.0,1.9500000000000002,1.45,78.5,135.0,6.97166860472579,1.0818051703517284,0.8960880245566356,4.912654885736052,4.375757021660286,2.8106938645110393
LAKE,RAJASTHAN,2020,21.0,5.35,8.0,280.0,1.7000000000000002,1.8849999999999998,66.0,142.5,5.638354669333745,0.9932517730102834,1.0595248999600628,4.966335035199676,4.204692619390966,2.3130067012440754
LAKE,RAJASTHAN,2020,25.0,4.25,8.25,410.0,2.2,1.605,139.5,267.5,6.018593214496234,1.1631508098056809,0.9574326752053303,5.5928509139489195,4.945207488773801,2.0615528128088303
LAKE,RAJASTHAN,2020,26.0,6.0,7.65,245.0,1.85,0.92,18.5,42.5,5.5053315359323625,1.0473189942805592,0.6523251860396903,3.7727609380946383,2.970414465569701,2.449489742783178
LAKE,RAJASTHAN,2020,19.5,5.35,8.5,470.0,2.2,1.51,94.5,157.5,6.154858094016418,1.1631508098056809,0.9202827531436926,5.065754593317335,4.5591262474866845,2.3130067012440754
LAKE,RAJASTHAN,2020,19.5,5.45,8.600000000000001,530.0,1.7999999999999998,1.58,139.5,262.0,6.274762021241939,1.0296194171811581,0.9477893989335261,5.572154032177765,4.945207488773801,2.3345235059857505
LAKE,RAJASTHAN,2020,23.5,6.35,8.45,655.0,2.55,1.915,152.0,610.0,6.486160788944089,1.2669476034873244,1.0698698198024557,6.415096959171596,5.030437921392435,2.5199206336708304
LAKE,RAJASTHAN,2020,24.0,8.1,8.600000000000001,495.0,1.65,1.45,49.0,94.5,6.206575926724928,0.9745596399981308,0.8960880245566356,4.5591262474866845,3.912023005428146,2.8460498941515415
LAKE,RAJASTHAN,2020,24.0,7.9,8.45,600.0,1.85,1.9300000000000002,43.5,92.0,6.398594934535208,1.0473189942805592,1.075002423028976,4.532599493153256,3.7954891891721947,2.8106938645110393
LAKE,RAJASTHAN,2020,26.5,3.4,7.85,720.0,3.0,2.5599999999999996,267.5,1275.0,6.580639137284949,1.3862943611198906,1.269760544863939,7.151485463904735,5.5928509139489195,1.8439088914585775
LAKE,RAJASTHAN,2020,23.0,6.199999999999999,8.65,520.0,1.7,1.875,82.0,240.5,6.255750041753367,0.9932517730102833,1.0560526742493137,5.486869473092628,4.418840607796598,2.4899799195977463
LAKE,RAJASTHAN,2020,23.0,4.7,8.5,805.0,2.75,1.82,262.0,610.0,6.692083742506628,1.3217558399823195,1.0367368849500223,6.415096959171596,5.572154032177765,2.16794833886788
LAKE,RAJASTHAN,2020,23.0,4.15,8.3,710.0,2.75,1.945,121.5,195.0,6.566672429803241,1.3217558399823195,1.0801088171035502,5.278114659230517,4.808111029984782,2.0371548787463363
POND,RAJASTHAN,2020,25.0,8.0,8.25,395.0,1.65,1.42,42.0,79.5,5.981414211254481,0.9745596399981308,0.883767540168595,4.388257184424518,3.7612001156935624,2.8284271247461903
LAKE,TAMIL NADU,2020,24.0,6.25,6.9,125.0,3.0,1.3399999999999999,42.5,78.0,4.836281906951478,1.3862943611198906,0.85015092936961,4.3694478524670215,3.7727609380946383,2.5
LAKE,TAMIL NADU,2020,20.0,5.6,7.300000000000001,431.0,6.55,0.5,116.0,287.0,6.068425588244111,2.0215475632609334,0.4054651081081644,5.662960480135946,4.762173934797756,2.3664319132398464
LAKE,TAMIL NADU,2020,22.0,6.5,7.25,332.0,1.05,0.495,142.5,375.0,5.808142489980444,0.7178397931503169,0.40212620684264977,5.929589143389895,4.966335035199676,2.5495097567963922
LAKE,TAMIL NADU,2020,25.0,6.35,8.15,589.5,1.25,0.495,62.5,175.0,6.380969635637417,0.8109302162163288,0.40212620684264977,5.170483995038151,4.151039905898646,2.5199206336708304
LAKE,TAMIL NADU,2020,29.0,6.0,7.75,486.5,2.5,0.685,2.0,86.0,6.189290290437902,1.252762968495368,0.521765563804325,4.465908118654584,1.0986122886681098,2.449489742783178
LAKE,TAMIL NADU,2020,28.5,5.65,7.65,435.5,2.0,1.095,47.5,246.0,6.0787883752796565,1.0986122886681098,0.739553553374101,5.5093883366279774,3.8815637979434374,2.3769728648009427
LAKE,TAMIL NADU,2020,28.0,6.0,7.949999999999999,1246.5,2.0,1.085,61.0,670.0,7.128896827625674,1.0986122886681098,0.7347688552507647,6.508769136971682,4.127134385045092,2.449489742783178
LAKE,TELANGANA,2020,28.0,3.2,7.5,1316.0,18.0,26.795,277.0,975.0,7.183111701743281,2.9444389791664403,3.324856148405433,6.883462586413092,5.627621113690637,1.7888543819998317
LAKE,TELANGANA,2020,29.5,2.0,7.35,1284.0,27.0,4.55,39.0,815.5,7.158513997329321,3.332204510175204,1.713797927758343,6.70502691241052,3.6888794541139363,1.4142135623730951
LAKE,TELANGANA,2020,28.5,5.75,7.699999999999999,437.0,2.55,1.195,5.0,79.5,6.082218910376446,1.2669476034873244,0.7861820465271346,4.388257184424518,1.791759469228055,2.3979157616563596
LAKE,TELANGANA,2020,25.5,2.9499999999999997,7.85,1357.0,11.35,4.35,13.0,216.0,7.213768308118642,2.513656063073986,1.6770965609079151,5.37989735354046,2.6390573296152584,1.7175564037317668
LAKE,TELANGANA,2020,29.0,2.75,7.55,1297.5,13.0,28.25,19.0,910.0,7.168965031102803,2.6390573296152584,3.3758795736778655,6.814542897259958,2.995732273553991,1.6583123951777
LAKE,TELANGANA,2020,27.5,0.3,7.35,1891.0,55.0,11.45,36.0,855.0,7.545389749611823,4.02535169073515,2.5217206229107165,6.752270376141742,3.6109179126442243,0.5477225575051661
LAKE,TELANGANA,2020,27.0,6.3,8.0,214.5,3.05,3.505,2.0,36.0,5.372960909543803,1.3987168811184478,1.5051878910603012,3.6109179126442243,1.0986122886681098,2.5099800796022267
LAKE,TELANGANA,2020,28.0,5.1,7.6000000000000005,553.5,3.0,1.95,6.0,149.0,6.318066806790422,1.3862943611198906,1.0818051703517284,5.0106352940962555,1.9459101490553132,2.258317958127243
LAKE,TELANGANA,2020,28.5,2.4499999999999997,7.449999999999999,1781.0,27.0,6.82,25.5,839.5,7.485491608030754,3.332204510175204,2.05668455455722,6.7339969528486705,3.2771447329921766,1.5652475842498528
LAKE,TELANGANA,2020,29.0,1.75,7.300000000000001,1127.0,16.0,9.7,19.0,280.0,7.028201432058005,2.833213344056216,2.3702437414678603,5.638354669333745,2.995732273553991,1.3228756555322954
LAKE,TELANGANA,2020,27.5,1.05,7.25,1296.0,17.0,12.02,17.0,228.0,7.167809184316444,2.8903717578961645,2.5664866367804233,5.43372200355424,2.8903717578961645,1.02469507659596
LAKE,TELANGANA,2020,27.0,0.65,7.2,1328.0,21.0,12.85,83.5,915.0,7.192182058713246,3.091042453358316,2.6282852326333477,6.82001636467413,4.436751534363128,0.806225774829855
LAKE,TELANGANA,2020,28.0,0.6,7.4,1112.0,10.0,1.345,72.0,600.0,7.014814351275545,2.3978952727983707,0.8522854018982426,6.398594934535208,4.290459441148391,0.7745966692414834
LAKE,TELANGANA,2020,30.0,2.65,7.35,1590.5,18.45,4.635,17.0,252.0,7.3724322467221475,2.9678470700644555,1.7289971474917396,5.53338948872752,2.8903717578961645,1.6278820596099706
LAKE,TELANGANA,2020,27.5,2.4,7.800000000000001,1096.0,17.0,6.65,67.0,360.0,7.00033446027523,2.8903717578961645,2.0347056478384444,5.8888779583328805,4.219507705176107,1.5491933384829668
LAKE,TELANGANA,2020,27.5,2.5999999999999996,7.8,1269.5,15.3,10.5,19.0,252.0,7.1471658027602185,2.791165107812717,2.4423470353692043,5.53338948872752,2.995732273553991,1.6124515496597098
LAKE,TELANGANA,2020,28.0,1.55,7.550000000000001,1799.5,25.0,10.7,24.0,301.5,7.49581968308893,3.258096538021482,2.4595888418037104,5.7120812774708964,3.2188758248682006,1.2449899597988732
LAKE,TELANGANA,2020,28.0,2.3,7.4,1548.5,20.0,8.5,11.0,239.5,7.345687577227803,3.044522437723423,2.2512917986064953,5.482720089545816,2.4849066497880004,1.51657508881031
LAKE,TELANGANA,2020,24.0,2.0,7.550000000000001,1803.5,19.0,9.55,24.0,330.0,7.498038824082843,2.995732273553991,2.3561258599220753,5.802118375377063,3.2188758248682006,1.4142135623730951
